,min_01,max_01,mean_01,std_01,min_02,max_02,mean_02,std_02,min_03,max_03,mean_03,std_03,min_04,max_04,mean_04,std_04,min_05,max_05,mean_05,std_05,min_06,max_06,mean_06,std_06,min_07,max_07,mean_07,std_07,min_08,max_08,mean_08,std_08,min_09,max_09,mean_09,std_09,min_10,max_10,mean_10,std_10,min_11,max_11,mean_11,std_11,min_12,max_12,mean_12,std_12,y
2441,19677,19759,19716.547353760445,23.31807104558844,14287,15221,14759.770194986073,147.45778434720202,11288,12927,12095.938718662952,262.58879729995897,6701,7913,7364.8649025069635,197.95356189744967,11338,13156,12134.33426183844,346.33251161749916,24100,29933,26215.881615598886,1059.4238323063491,28491,35078,31335.142061281338,1430.990801302338,26542,34652,30563.876044568246,1662.5767613618825,7258,8077,7613.947075208914,191.74311821499748,180,246,216.85376044568244,13.878684727263234,14205,19513,16451.651810584957,998.5559901145542,5849,7897,6886.707520891365,422.3234819064884,1
3140,19316,20529,19780.442073170732,336.11055862631304,13549,17154,14983.600609756097,896.3025279362956,9470,16367,12533.734756097561,1780.315370051271,5472,13009,8257.060975609756,2136.948658590727,8798,21299,13709.079268292682,3744.4576791292097,21315,39731,31484.365853658535,5279.974137298529,25395,48742,38690.76829268293,6164.05381400272,18890,51019,38129.96646341463,7625.242085447529,7455,10404,8756.551829268292,815.9729960241064,147,229,191.7621951219512,19.857222930171098,10469,38371,22067.975609756097,8611.570228372153,4063,19316,9535.701219512195,4657.938465254353,0
4036,19497,19693,19588.227979274612,53.12503429621165,13910,14991,14492.984455958549,217.30333796567706,10453,12615,11379.134715025906,478.2280576420736,6078,7094,6569.362694300518,225.1255103177993,9437,12075,10608.963730569949,526.5064384911274,21692,32309,27266.78756476684,2133.191710083676,26394,40222,33771.57512953368,3122.176123626953,23249,44023,32903.47150259068,4290.241216990614,6324,7127,6867.943005181347,217.9578365492938,197,229,222.61658031088083,9.655095286410392,10797,16761,14130.79792746114,1247.2291551211852,4309,6603,5424.5233160621765,502.1594515105091,1
4094,19415,20086,19604.367269267364,91.22503951494424,13533,15286,14435.258166825246,235.961326270109,9077,13418,11290.717094830321,514.0051829965804,4997,8175,6600.568981921979,312.55595642195084,7373,15941,10568.324135743736,807.7691069486297,16417,43171,28484.572787821122,3356.7404630813407,19890,55049,35475.79638439581,4589.756019394043,13500,59276,34389.76213130352,5662.43580583348,6013,10420,7711.001902949572,733.8530502721768,180,246,205.6812559467174,16.033669203313927,7946,25411,15046.310497938472,1965.2520968874437,3326,11108,5733.2743418966065,762.526003506888,0
3022,19873,20447,20157.921096345515,120.62684251997794,14696,16482,15575.622093023256,392.35415540816075,12157,15909,13961.826411960134,674.8122494639979,7373,12468,9601.831395348838,1241.5369951301454,13320,22347,17464.879568106313,2103.796202442095,27082,43499,37111.52657807309,2780.312015245326,32866,53345,45382.18687707641,3572.6211818166034,31768,54673,45795.750830564786,4013.2545662668967,8339,12796,11132.186046511628,918.1530356907597,180,246,224.08970099667775,13.692284860265294,16679,32800,25896.827242524916,3493.932010463697,7274,15401,11362.323089700996,1791.3884695775241,1
1920,19562,20168,19831.227140783743,135.49906116603051,13648,16564,15191.524673439768,477.94822249121614,9617,15859,13728.851959361393,1033.177805929125,5407,11714,8477.080551523948,1155.999129316388,8339,19988,16544.838896952104,2135.9360725056836,18219,45629,37799.21335268505,4755.457974132505,21446,54804,45568.7351233672,5909.898709732964,17137,55115,45584.03265602322,6798.095515636517,8520,11567,10212.742380261248,723.842019798702,180,246,224.80841799709725,21.065958727076268,11665,34357,26594.5442670537,4387.5444348991605,4227,15761,10976.853410740203,2202.2695079777322,0
2279,19742,21577,20534.73322147651,563.5333231903842,13680,19251,16618.0033557047,1581.9268844589417,9290,16662,13638.280201342282,2030.198919158657,5669,18071,12099.756711409396,3786.3381757860307,8241,20414,14997.204697986577,3353.0259165453685,15106,36831,25545.38255033557,3977.555038191572,18514,45039,30304.555369127516,5331.1801401314115,10355,49135,29477.476510067114,7088.25772326752,7586,9470,8482.290268456376,496.89824958658266,180,246,216.88422818791946,15.255487061320974,13418,46792,31122.83389261745,8843.686097030526,6832,29966,17959.674496644297,6478.015096878815,0
4404,19923,20381,20182.257221458047,113.73031458720071,14483,16515,15331.357634112792,426.08803524151045,11190,15204,12942.602475928474,827.1907564850005,7160,12009,8845.660247592847,979.0300417607673,11895,18890,14576.85144429161,1418.592873710594,23232,36356,29419.839064649244,2546.6606821916534,28393,43482,35222.927097661624,3258.4340128569884,25165,45137,34362.59147180193,4177.522751993229,7635,9535,8508.004126547456,445.0761599474135,164,213,192.16781292984868,11.30455756605182,17121,30556,21706.993122420907,2858.827130579719,7487,13959,9556.891334250344,1430.9478368246257,1
2215,19153,19677,19377.447557149262,94.08692018348212,13582,15253,14281.402958314657,234.54071939526563,9404,13812,11554.837068579112,602.2713348387564,5390,8323,6533.230614074406,395.3059484125146,8585,14909,11452.734199910354,1085.3438576223646,21381,43450,32082.819139399373,4156.060845496243,25591,57376,40231.00268937696,5432.103015478278,22904,61029,39319.525100851635,6086.510802589797,7209,11092,9201.554235768714,765.38415726809,164,246,199.67436127297177,17.986148406423748,8241,22773,15328.672568354998,2850.156762248515,3031,8634,5535.7447333034515,1062.541663933949,0
1574,19153,19546,19295.915089514066,86.44959474834519,13500,16007,14180.953452685422,279.3962350236094,9716,14467,11163.493094629155,609.9117560828537,5521,9617,6445.086445012787,470.8864483702176,8569,14172,10728.875703324808,1059.3366391214452,21086,39108,28413.35652173913,3223.974409259839,26607,46923,35580.68593350384,4164.942847304281,22282,53182,34594.38516624041,4935.593131382725,7061,10666,8568.554987212276,836.0120499990835,164,213,184.51304347826087,10.709376759820683,9814,20136,14030.233248081842,2270.337827835475,3604,9240,5266.811253196931,1020.3505017746751,0
3751,19546,19906,19679.40718562874,85.5730703406651,13926,15221,14504.086826347306,262.6699420360262,10158,13386,11602.691616766468,621.0151994546296,6111,8290,6999.248502994012,390.2988121903014,9929,13877,11534.556886227545,819.1625678900499,20119,34521,27494.245508982036,3726.6357361278574,24428,40943,33545.020958083835,4801.801350133884,19103,45203,32060.769461077845,5860.102660820439,7717,9093,8058.853293413174,284.26111705401104,180,229,197.23652694610777,15.476301602488562,13320,20840,15896.547904191617,1501.7718644105464,4850,8880,6131.511976047904,690.143197525055,0
1500,19595,19775,19696.59944751381,48.41678285030112,14221,15302,14796.621546961325,208.87451063542204,11092,13205,12141.350828729283,432.36283375554535,6373,8028,7386.85635359116,325.3015707960758,10699,13730,12367.558011049723,776.3295088448116,23363,31047,27731.82044198895,2026.1450424271927,27426,38076,33327.94475138121,2476.9680912608433,27361,39092,32769.776243093926,2513.1151900022687,7537,8651,7891.118784530387,345.5600382478879,180,229,210.67127071823205,13.112336691962907,11632,19382,15879.875690607734,2109.933094044158,4948,8274,6914.621546961326,940.9281962963233,1
2925,19300,20431,19440.210499227996,135.48742168101927,13582,15499,14291.691199176532,243.21970387663356,9486,13844,11618.83170355121,560.2072386770051,5456,9126,6468.91302110139,431.6690002000298,8569,15614,11535.659289758107,1010.8608858519827,22397,41992,33942.602676273804,3350.345038672975,27115,55688,43329.01646937725,4549.397219746032,23855,57802,42801.33299022131,5506.627898817447,7586,10584,9369.441070509522,580.9056991398356,147,213,183.56562017498715,14.647503136566051,10895,26230,17213.608337622234,2395.897160948039,4112,11911,6324.02882141019,1007.785063961866,0
1803,19775,22413,21171.75204157387,582.8778379754069,13812,18940,16665.243504083148,1056.2338911255324,9945,16761,14471.919079435784,1157.5017161328642,5734,15450,11702.792130660728,2222.298340397096,8569,20086,17113.23385300668,2071.7478809831223,17629,40730,29477.57461024499,2941.0899621976746,20742,49741,35092.00296956199,3668.1537165428567,16171,56704,34887.59539717891,5094.901913278879,7930,10338,9044.526354862657,528.2516102976269,180,262,216.76095025983668,16.928186367049356,9339,40238,31758.6288047513,6684.482243891115,3932,23740,16779.747587230882,4511.711724458625,1
1057,19169,19398,19284.22318125771,42.44431478070874,13402,14975,14047.310727496917,207.8302279600594,8978,12386,10792.258528565557,455.4885853355213,5144,7373,6226.865598027127,303.8364280843464,8110,11698,10017.680641183724,623.5243534471094,21577,38125,29930.792437320182,2950.859461847714,24477,50380,38439.57542129059,4025.916282723656,19235,55197,37650.86600904234,5226.985161100081,7897,10092,9098.160706946157,425.8830434436204,147,246,190.87833949856144,16.49481464550948,10535,19251,15418.91409782162,1678.5252205945512,3817,7012,5562.547472256473,597.8340714358509,0
2267,19382,19497,19433.142441860466,27.94481794271115,13615,14844,14316.767441860466,289.54899470610565,9683,12927,11446.997093023256,735.606064390645,5357,7586,6370.802325581395,447.6447555862729,9077,13746,11244.46511627907,983.3481509579545,27197,44040,36117.38662790698,3445.916216123386,35766,56229,46890.69476744186,4490.07306259202,29245,62848,46228.276162790695,7376.710997969984,9503,10584,10166.822674418605,244.4379301482752,147,197,179.78197674418604,13.339337726296735,14123,23085,19557.392441860466,1977.0812422435367,5030,8372,7036.915697674419,789.2710770130861,0
4238,19464,19677,19614.006896551724,50.74901005342953,13730,15433,14517.637931034482,270.8178990083661,10223,13779,11898.044827586207,687.4321293576888,5980,8290,6817.379310344828,378.6916144863562,10158,14450,12022.024137931034,958.2992888464267,26329,42286,34175.46551724138,3015.2249267933175,32423,53837,42933.74827586207,3906.5394972445256,26542,56344,43208.02413793103,5344.483150015226,7192,9519,8816.937931034483,523.3484132627947,180,229,209.21724137931034,11.277581330492543,13680,21971,19109.506896551724,1702.6151006574914,5308,8175,7071.4068965517245,659.3378025591071,0
139,19284,19513,19411.403997577225,40.515541533635876,13418,14696,14042.751665657177,236.25698235147254,9322,12255,10761.768625075712,504.2406694270977,5161,7078,6143.828588734101,314.057750161447,7651,11895,9590.98606904906,645.1186851395368,19546,35405,26935.428831011508,2947.3389291713,23707,43859,33889.61720169594,3874.965286264977,18972,49135,32876.89884918231,5276.19560393126,8143,9060,8525.009085402786,205.46428030378036,164,229,200.61962447001818,13.30864390251797,10027,17826,13446.659600242278,1570.6938265385875,3588,6635,4921.761356753483,561.1679306417244,1
3508,19562,21840,21002.476098191215,452.8533383663307,13910,19693,16480.871447028425,883.2883327055621,10486,18153,14097.34173126615,1142.4180926158429,6209,16417,11198.472222222223,1837.5658355914184,9584,21364,16594.518087855296,1819.3563866976508,22577,39239,30750.78811369509,2575.038465945514,28426,46874,36697.375968992244,3060.5668809142408,23199,49086,36251.46899224806,3901.8467941949325,7586,9830,8905.460594315246,312.45206619068824,180,279,233.68540051679585,17.233833941788063,12386,39813,32548.748062015504,5350.366752730473,4817,21938,16196.817829457364,3308.6887576469426,0
3204,19284,19431,19346.786259541987,36.267350705977236,13631,14762,14165.362595419847,212.79214810597188,10158,12321,10840.740458015267,412.1895007716173,5652,6979,6126.251908396946,271.19753774894576,8716,11731,9601.389312977099,579.9730853523427,21758,32669,25576.293893129772,2151.8466917090527,26968,40206,32497.679389312976,2702.9771168390143,24002,47841,32102.15648854962,4130.823784626194,6766,7635,7063.782442748092,260.2264765181589,180,229,188.9198473282443,14.101501841121909,8257,14778,11016.923664122138,1469.8768298521454,3047,5669,4073.3053435114502,598.8898494744321,1
3816,19415,19693,19565.058823529413,66.55593601042479,13369,14975,14305.254901960785,380.6297332691179,9011,12321,10858.088235294117,868.3395988213365,4964,7160,6316.681372549019,527.856153762351,6750,11911,9700.622549019608,1333.5075595782448,14123,38125,29001.024509803923,6498.80966283157,17744,52428,37953.42156862745,9424.986642146121,12419,52952,36915.13725490196,10863.899091097692,6996,8421,7932.03431372549,332.3205011569929,180,229,209.93627450980392,10.962988439859247,7340,19120,14095.137254901962,3172.0964492149155,2916,6504,5003.705882352941,1017.484446942222,0
109,19988,21545,20463.01680168017,302.81155031014237,13517,17514,14822.45604560456,309.6998715599487,9339,15532,12381.530753075307,674.9688981950917,5144,14024,7279.020402040204,674.4288638641141,7684,17678,13333.002700270026,1217.1754161549923,15057,48054,38420.46804680468,5264.908162005253,18022,59194,48125.37293729373,7061.753545044232,14106,61308,47410.254425442545,8097.695450783236,6750,12648,10960.408940894089,1128.072591308376,180,262,220.52985298529853,16.010668881723614,8995,33341,22795.451545154516,2867.887632975689,3195,15515,8622.131413141315,1380.6210098247782,0
1637,19316,19448,19376.441509433964,32.143624820320646,13517,14991,14300.943396226416,230.84159520985747,9748,12599,11270.316981132075,520.4914345935254,5570,7438,6572.452830188679,362.6171204961173,7979,12239,10845.969811320754,790.5425549356058,21790,38649,29443.93962264151,3307.7663426376794,27082,48856,36809.38113207547,4376.5587319243905,23216,51707,35348.36603773585,5381.200884243443,8552,9765,8915.350943396226,309.0562406061404,213,246,225.93962264150943,7.084139596299943,10142,18989,14028.015094339622,1805.9247899461295,3572,6930,5170.758490566038,676.5613794503491,0
3174,19480,21397,20328.740015661708,512.798860802869,13680,18153,15585.511354737666,1186.7950593879928,9519,15843,12734.028191072826,1698.5299643885303,5816,14483,9459.66953797964,2627.8438774851525,7815,19906,13725.119812059515,3306.20960591386,15008,36437,25767.534064213,4648.627363337492,17449,43876,30863.43382928739,5875.443289473065,12157,49282,30423.122161315583,7138.686592573408,6062,8831,7289.288958496476,637.7838492397474,180,246,199.3837118245889,17.308070035006462,9093,38223,23328.638214565388,9364.766921541428,3555,20627,11767.566953797965,5640.782053218079,0
3196,19316,20086,19482.178030303032,113.56971726190295,13599,15237,14242.662878787878,275.5587528065081,9486,13074,10942.95643939394,552.4205710961082,5390,8651,6481.625,515.0301631661582,8012,13877,9993.23547979798,886.0406514882196,16531,27574,21916.079545454544,2254.9382214511797,20480,35995,26564.223484848484,3175.7249479455895,15859,42598,25614.556186868685,3974.8464501661683,5783,7651,6601.096590909091,445.576500804504,180,229,192.45328282828282,10.525838306345072,8880,19218,12043.599116161617,1787.8900362837344,3064,8585,5018.148358585859,983.0727139658976,1
926,19005,19529,19193.095350903168,92.10141263498696,12960,15155,13911.805744743855,260.15105436898733,8782,13189,10376.857565886881,534.3323117618032,4932,7848,5923.988747408943,342.87231301174944,7160,13418,8996.79982232751,796.1443939178389,15646,34521,23156.272727272728,3300.0603333389654,20398,47365,29343.190701806336,4577.523830982459,15040,49643,28463.776428782945,5533.512136417013,6013,9994,7253.091205211726,741.5607064076203,164,246,196.4527687296417,17.55280300355823,6734,19775,10873.325436778205,1889.971285098581,2523,7651,4111.852531832988,696.1787618078539,1
2538,19284,19611,19427.3009009009,70.52253808228087,13697,15253,14380.803603603603,260.6004348685564,9912,13107,11485.616216216216,613.1805419567157,5456,7750,6547.922522522523,380.80871665696566,9060,12796,10978.738738738739,814.2432524036633,21741,37552,29364.745945945946,3410.132532675452,27082,48561,36661.02342342342,4368.923358971689,20660,48905,35877.53693693694,5359.260096839172,7143,10142,8425.89009009009,668.9621062747302,180,246,208.21981981981983,17.20177981478556,10420,18645,14440.418018018017,1946.925539843106,3752,7373,5332.073873873874,745.5581740810352,0
